time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
UTC,s,degrees_true,s,cm,degree_C
2009-02-20T13:24:00Z,10.53,236.3,3.2,53,7.35
2009-02-20T13:54:00Z,10.53,230.6,3.306,50,7.35
2009-02-20T14:24:00Z,8.33,230.6,3.175,53,7.4
2009-02-20T14:54:00Z,10.53,236.3,3.226,56,7.45
2009-02-20T15:24:00Z,2.94,237.7,3.101,61,7.45
2009-02-20T15:54:00Z,3.03,225,3.15,64,7.45
2009-02-20T16:24:00Z,3.03,230.6,3.175,65,7.45
2009-02-20T16:54:00Z,3.33,233.4,3.077,63,7.45
2009-02-20T17:24:00Z,3.23,227.8,3.125,58,7.45
2009-02-20T17:54:00Z,3.13,232,3.252,53,7.35
2009-02-20T18:24:00Z,10,233.4,3.279,52,7.3
2009-02-20T18:54:00Z,10,223.6,3.361,51,7.3
2009-02-20T19:24:00Z,10.53,229.2,3.39,51,7.25
2009-02-20T19:54:00Z,12.5,230.6,3.361,47,7.2
2009-02-20T20:24:00Z,7.69,246.1,3.175,47,7.2
2009-02-20T20:54:00Z,7.14,250.3,3.252,49,7.2
2009-02-20T21:24:00Z,9.09,240.5,3.175,48,7.2
2009-02-20T21:54:00Z,7.69,251.7,3.2,47,7.2
2009-02-20T22:24:00Z,20,227.8,3.175,49,7.25
2009-02-20T22:54:00Z,20,246.1,3.101,48,7.25
2009-02-20T23:24:00Z,20,210.9,3.15,52,7.25
2009-02-20T23:54:00Z,20,220.8,3.101,52,7.25
2009-02-21T00:24:00Z,20,226.4,3.101,52,7.25
2009-02-21T00:54:00Z,20,226.4,3.125,54,7.25
2009-02-21T01:24:00Z,20,222.2,3.15,51,7.25
2009-02-21T01:54:00Z,20,215.2,3.15,51,7.25
2009-02-21T02:24:00Z,18.18,230.6,3.252,55,7.3
2009-02-21T02:54:00Z,20,218,3.333,59,7.3
2009-02-21T03:24:00Z,20,229.2,3.175,58,7.35
2009-02-21T03:54:00Z,18.18,223.6,3.2,60,7.4
2009-02-21T04:24:00Z,18.18,216.6,3.279,65,7.45
2009-02-21T04:54:00Z,18.18,222.2,3.306,65,7.5
2009-02-21T05:24:00Z,18.18,225,3.279,69,7.55
2009-02-21T05:54:00Z,18.18,232,3.279,66,7.55
2009-02-21T06:24:00Z,18.18,222.2,3.39,67,7.55
2009-02-21T06:54:00Z,3.03,239.1,3.252,63,7.45
2009-02-21T07:24:00Z,18.18,220.8,3.361,68,7.45
2009-02-21T07:54:00Z,18.18,223.6,3.39,66,7.45
2009-02-21T08:24:00Z,18.18,205.3,3.419,66,7.5
2009-02-21T08:54:00Z,18.18,222.2,3.333,68,7.5
2009-02-21T09:24:00Z,3.45,219.4,3.252,72,7.5
2009-02-21T09:54:00Z,3.23,220.8,3.306,75,7.55
2009-02-21T10:24:00Z,18.18,223.6,3.333,77,7.65
2009-02-21T10:54:00Z,3.57,223.6,3.252,78,7.7
2009-02-21T11:24:00Z,3.57,227.8,3.306,80,7.8
2009-02-21T11:54:00Z,3.33,216.6,3.279,85,7.8
2009-02-21T12:24:00Z,3.57,222.2,3.279,86,7.85
2009-02-21T12:54:00Z,3.7,216.6,3.306,91,7.85
2009-02-21T13:24:00Z,3.7,226.4,3.39,91,7.85
2009-02-21T13:54:00Z,3.85,222.2,3.333,89,7.85
2009-02-21T14:24:00Z,3.45,232,3.39,93,7.9
2009-02-21T14:54:00Z,3.7,225,3.361,97,7.9
2009-02-21T15:24:00Z,4.17,233.4,3.448,96,7.9
2009-02-21T15:54:00Z,3.7,227.8,3.478,92,7.9
2009-02-21T16:24:00Z,4,229.2,3.571,93,7.9
2009-02-21T16:54:00Z,3.57,233.4,3.54,90,7.9
2009-02-21T17:24:00Z,4,227.8,3.571,94,7.95
2009-02-21T17:54:00Z,3.85,233.4,3.636,90,7.95
2009-02-21T18:24:00Z,4.35,223.6,3.67,88,7.7
2009-02-21T18:54:00Z,3.85,230.6,3.67,89,7.65
2009-02-21T19:24:00Z,3.85,230.6,3.636,87,7.6
2009-02-21T19:54:00Z,3.85,237.7,3.636,86,7.55
2009-02-21T20:24:00Z,3.7,232,3.67,84,7.55
2009-02-21T20:54:00Z,3.85,236.3,3.604,86,7.55
2009-02-21T21:24:00Z,3.7,244.7,3.604,84,7.55
2009-02-21T21:54:00Z,3.85,241.9,3.571,90,7.55
2009-02-21T22:24:00Z,3.7,247.5,3.604,94,7.55
2009-02-21T22:54:00Z,4,251.7,3.67,97,7.55
2009-02-21T23:24:00Z,3.85,251.7,3.704,99,7.55
2009-02-21T23:54:00Z,3.7,248.9,3.883,102,7.55
2009-02-22T00:24:00Z,4,257.3,3.883,99,7.55
2009-02-22T00:54:00Z,3.85,246.1,3.883,101,7.55
2009-02-22T01:24:00Z,3.7,250.3,3.846,93,7.5
2009-02-22T01:54:00Z,7.69,248.9,3.846,85,7.5
2009-02-22T02:24:00Z,3.33,244.7,3.604,77,7.5
2009-02-22T02:54:00Z,14.29,233.4,3.738,80,7.5
2009-02-22T03:24:00Z,14.29,230.6,3.704,74,7.5
2009-02-22T03:54:00Z,7.69,237.7,3.883,78,7.5
2009-02-22T04:24:00Z,8.33,250.3,3.883,74,7.55
2009-02-22T04:54:00Z,7.69,253.1,3.96,78,7.55
2009-02-22T05:24:00Z,7.69,247.5,4.124,74,7.5
2009-02-22T05:54:00Z,14.29,227.8,4.396,76,7.5
2009-02-22T06:24:00Z,8.33,241.9,4.348,70,7.5
2009-02-22T06:54:00Z,8.33,244.7,4.444,70,7.5
2009-02-22T07:24:00Z,7.69,253.1,4.444,69,7.5
2009-02-22T07:54:00Z,8.33,247.5,4.396,69,7.5
2009-02-22T08:24:00Z,7.69,244.7,4.651,71,7.5
2009-02-22T08:54:00Z,14.29,236.3,4.301,68,7.5
2009-02-22T09:24:00Z,7.69,248.9,4.167,70,7.5
2009-02-22T09:54:00Z,7.69,247.5,4.167,72,7.5
2009-02-22T10:24:00Z,7.14,247.5,4.04,70,7.5
2009-02-22T10:54:00Z,6.67,253.1,3.883,72,7.5
2009-02-22T11:24:00Z,14.29,236.3,3.738,70,7.55
2009-02-22T11:54:00Z,7.69,250.3,3.846,72,7.55
2009-02-22T12:24:00Z,7.14,253.1,3.774,74,7.55
2009-02-22T12:54:00Z,14.29,232,3.704,71,7.6
2009-02-22T13:24:00Z,14.29,233.4,3.67,73,7.6
2009-02-22T13:54:00Z,13.33,227.8,3.704,69,7.65
2009-02-22T14:24:00Z,5.88,236.3,3.67,68,7.65
2009-02-22T14:54:00Z,7.69,239.1,3.509,66,7.65
2009-02-22T15:24:00Z,7.69,241.9,3.571,66,7.65
2009-02-22T15:54:00Z,6.25,236.3,3.636,65,7.65
2009-02-22T16:24:00Z,13.33,226.4,3.509,64,7.65
2009-02-22T16:54:00Z,13.33,233.4,3.846,62,7.7
2009-02-22T17:24:00Z,14.29,232,3.922,67,7.7
2009-02-22T17:54:00Z,8.33,239.1,4.04,68,7.65
2009-02-22T18:24:00Z,6.67,244.7,4,67,7.65
2009-02-22T18:54:00Z,6.67,241.9,4.167,67,7.65
2009-02-22T19:24:00Z,10,230.6,4.348,63,7.65
2009-02-22T19:54:00Z,11.76,236.3,4.255,63,7.65
2009-02-22T20:24:00Z,13.33,226.4,4.167,60,7.65
2009-02-22T20:54:00Z,13.33,234.8,4.211,60,7.65
2009-02-22T21:24:00Z,12.5,230.6,4.124,58,7.65
2009-02-22T21:54:00Z,7.14,254.5,4.301,58,7.65
2009-02-22T22:24:00Z,5.88,239.1,4.211,58,7.65
2009-02-22T22:54:00Z,6.25,246.1,4.082,59,7.6
2009-02-22T23:24:00Z,7.69,248.9,3.81,60,7.65
2009-02-22T23:54:00Z,12.5,230.6,3.81,60,7.65
2009-02-23T00:24:00Z,7.69,247.5,3.774,58,7.6
2009-02-23T00:54:00Z,12.5,247.5,3.81,56,7.65
2009-02-23T01:24:00Z,6.25,251.7,3.846,58,7.65
2009-02-23T01:54:00Z,7.14,250.3,3.738,55,7.6
2009-02-23T02:24:00Z,5.88,254.5,3.67,55,7.6
2009-02-23T02:54:00Z,11.11,236.3,3.704,52,7.65
2009-02-23T03:24:00Z,12.5,227.8,3.96,53,7.6
2009-02-23T03:54:00Z,12.5,233.4,4.04,54,7.65
2009-02-23T04:24:00Z,5.88,250.3,4.082,56,7.6
2009-02-23T04:54:00Z,6.67,241.9,4.167,55,7.6
2009-02-23T05:24:00Z,6.67,247.5,4.211,55,7.6
2009-02-23T05:54:00Z,7.14,251.7,4.211,52,7.6
2009-02-23T06:24:00Z,11.11,229.2,4.082,49,7.6
2009-02-23T06:54:00Z,12.5,229.2,4.124,54,7.6
2009-02-23T07:24:00Z,6.67,246.1,3.922,54,7.6
2009-02-23T07:54:00Z,11.76,226.4,4,55,7.6
2009-02-23T08:24:00Z,12.5,232,4.301,56,7.6
2009-02-23T08:54:00Z,7.14,244.7,4.301,58,7.6
2009-02-23T09:24:00Z,12.5,234.8,4.348,53,7.65
2009-02-23T09:54:00Z,11.76,230.6,4.396,55,7.65
2009-02-23T10:24:00Z,11.11,237.7,4.124,52,7.65
2009-02-23T10:54:00Z,11.76,233.4,4,47,7.7
2009-02-23T11:24:00Z,10.53,240.5,3.883,45,7.7
2009-02-23T11:54:00Z,7.14,250.3,4.04,46,7.7
2009-02-23T12:24:00Z,7.69,244.7,4.167,49,7.75
2009-02-23T12:54:00Z,11.76,234.8,4.04,48,7.75
2009-02-23T13:24:00Z,11.76,233.4,3.774,48,7.75
2009-02-23T13:54:00Z,7.69,244.7,3.738,49,7.75
2009-02-23T14:24:00Z,11.76,227.8,3.571,44,7.8
2009-02-23T14:54:00Z,10.53,233.4,3.571,48,7.75
2009-02-23T15:24:00Z,11.76,229.2,3.333,49,7.75
2009-02-23T15:54:00Z,10.53,233.4,3.67,49,7.75
2009-02-23T16:24:00Z,8.33,239.1,3.96,45,7.75
2009-02-23T16:54:00Z,7.69,239.1,4.444,44,7.75
2009-02-23T17:24:00Z,10,233.4,4.545,44,7.75
2009-02-23T17:54:00Z,9.09,229.2,4.706,42,7.8
2009-02-23T18:24:00Z,11.11,229.2,4.878,40,7.8
2009-02-23T18:54:00Z,10.53,236.3,5.063,42,7.8
2009-02-23T19:24:00Z,7.69,244.7,5.405,43,7.75
2009-02-23T19:54:00Z,8.33,241.9,5.263,39,7.75
2009-02-23T20:24:00Z,8.33,239.1,5.333,41,7.75
2009-02-23T20:54:00Z,11.11,232,5.405,43,7.8
2009-02-23T21:24:00Z,7.69,246.1,5.479,44,7.75
2009-02-23T21:54:00Z,6.67,248.9,5.333,42,7.8
2009-02-23T22:24:00Z,11.11,233.4,5.405,41,7.8
2009-02-23T22:54:00Z,7.69,251.7,5.263,44,7.75
2009-02-23T23:24:00Z,7.14,255.9,5,43,7.8
2009-02-23T23:54:00Z,7.14,253.1,5.063,46,7.8
2009-02-24T00:24:00Z,10,239.1,5.195,45,7.8
2009-02-24T00:54:00Z,5.88,257.3,5,48,7.8
2009-02-24T01:24:00Z,4.55,261.6,4.938,50,7.8
2009-02-24T01:54:00Z,10.53,239.1,4.762,49,7.8
2009-02-24T02:24:00Z,5.88,254.5,4.651,49,7.8
2009-02-24T02:54:00Z,5.56,255.9,4.878,49,7.8
2009-02-24T03:24:00Z,7.69,251.7,4.938,49,7.8
2009-02-24T03:54:00Z,7.69,247.5,5.195,50,7.75
2009-02-24T04:24:00Z,8.33,241.9,5.263,48,7.75
2009-02-24T04:54:00Z,7.69,250.3,5.333,49,7.7
2009-02-24T05:24:00Z,9.09,236.3,5.405,42,7.8
2009-02-24T05:54:00Z,10,233.4,5.634,44,7.7
2009-02-24T06:24:00Z,7.69,246.1,5.797,43,7.75
2009-02-24T06:54:00Z,10.53,237.7,5.882,44,7.75
2009-02-24T07:24:00Z,9.09,244.7,5.714,44,7.65
2009-02-24T07:54:00Z,8.33,246.1,5.634,43,7.65
2009-02-24T08:24:00Z,10,244.7,5.479,43,7.65
2009-02-24T08:54:00Z,10.53,239.1,5.882,42,7.75
2009-02-24T10:24:00Z,10.53,241.9,5.479,41,7.85
2009-02-24T10:54:00Z,8.33,244.7,5.405,43,7.95
2009-02-24T11:24:00Z,5.88,253.1,5.128,43,8
2009-02-24T11:54:00Z,5.56,254.5,5.063,39,8.1
2009-02-24T12:24:00Z,6.25,250.3,5.063,42,8.1
2009-02-24T12:54:00Z,5.88,253.1,5.195,42,8.1
2009-02-24T13:24:00Z,5.88,251.7,4.545,38,8.2
2009-02-24T13:54:00Z,10,244.7,3.846,41,8.2
2009-02-24T14:24:00Z,5.26,248.9,3.448,43,8.2
2009-02-24T14:54:00Z,14.29,233.4,3.226,44,8.15
2009-02-24T15:24:00Z,7.69,250.3,3.333,43,8.1
2009-02-24T15:54:00Z,14.29,232,3.39,42,8.1
2009-02-24T16:24:00Z,10,229.2,3.67,40,8.15
2009-02-24T16:54:00Z,7.69,246.1,3.509,41,8.1
2009-02-24T17:24:00Z,7.14,244.7,3.448,41,8.1
2009-02-24T17:54:00Z,8.33,240.5,3.361,40,8.1
2009-02-24T18:24:00Z,10,223.6,3.448,44,8.05
2009-02-24T18:54:00Z,13.33,216.6,3.252,42,8.05
2009-02-24T19:24:00Z,8.33,246.1,3.2,44,8
2009-02-24T19:54:00Z,2.86,250.3,3.125,49,8
2009-02-24T20:24:00Z,3.03,254.5,3.175,55,8
2009-02-24T20:54:00Z,3.13,244.7,3.125,57,8
2009-02-24T21:24:00Z,3.13,251.7,3.175,57,7.95
2009-02-24T21:54:00Z,3.03,237.7,3.077,60,7.95
2009-02-24T22:24:00Z,3.23,240.5,3.101,59,7.95
2009-02-24T22:54:00Z,3.33,246.1,3.03,60,7.9
2009-02-24T23:24:00Z,3.23,236.3,3.008,65,7.9
2009-02-24T23:54:00Z,3.33,236.3,3.008,67,7.85
2009-02-25T00:24:00Z,3.23,233.4,3.008,63,7.85
2009-02-25T00:54:00Z,3.45,232,2.985,66,7.85
2009-02-25T01:24:00Z,3.23,227.8,3.008,65,7.8
2009-02-25T01:54:00Z,3.45,223.6,3.053,67,7.8
2009-02-25T02:24:00Z,3.57,223.6,3.008,67,7.8
2009-02-25T02:54:00Z,3.45,220.8,3.008,66,7.8
2009-02-25T03:24:00Z,3.33,215.2,3.03,69,7.8
2009-02-25T03:54:00Z,3.33,212.3,3.125,77,7.8
2009-02-25T04:24:00Z,3.85,226.4,3.2,84,7.8
2009-02-25T04:54:00Z,3.57,227.8,3.2,82,7.85
2009-02-25T05:24:00Z,3.85,229.2,3.361,75,7.85
2009-02-25T05:54:00Z,3.7,230.6,3.509,68,7.8
2009-02-25T06:24:00Z,4.17,230.6,3.704,58,7.8
2009-02-25T06:54:00Z,3.85,227.8,3.846,57,7.8
2009-02-25T07:24:00Z,9.09,243.3,4.04,54,7.8
2009-02-25T07:54:00Z,8.33,250.3,4.211,50,7.75
2009-02-25T08:24:00Z,7.69,247.5,4,43,7.75
2009-02-25T08:54:00Z,8.33,241.9,3.922,50,7.75
2009-02-25T09:24:00Z,8.33,243.3,3.96,54,7.8
2009-02-25T09:54:00Z,9.09,244.7,3.846,55,7.85
2009-02-25T10:24:00Z,5.56,233.4,3.81,56,7.85
2009-02-25T10:54:00Z,7.14,254.5,4,59,7.9
2009-02-25T11:24:00Z,7.69,239.1,3.774,57,7.9
2009-02-25T11:54:00Z,6.67,248.9,3.509,58,7.95
2009-02-25T12:24:00Z,5.88,244.7,3.361,60,7.95
2009-02-25T12:54:00Z,5.26,241.9,3.279,60,7.95
2009-02-25T13:24:00Z,6.67,257.3,3.279,58,8
2009-02-25T13:54:00Z,5.56,247.5,3.2,59,8
2009-02-25T14:24:00Z,5.88,254.5,3.15,60,8.05
2009-02-25T14:54:00Z,6.25,251.7,3.175,57,8.1
2009-02-25T15:24:00Z,8.33,244.7,3.077,57,8.15
2009-02-25T15:54:00Z,2.7,253.1,3.077,58,8.15
2009-02-25T16:24:00Z,2.94,253.1,3.125,61,8.15
2009-02-25T16:54:00Z,2.7,255.9,3.15,59,8.1
2009-02-25T17:24:00Z,10,223.6,3.175,58,8.05
2009-02-25T17:54:00Z,5.56,243.3,3.226,58,8.05
2009-02-25T18:24:00Z,7.14,233.4,3.361,60,8.05
2009-02-25T18:54:00Z,5.88,237.7,3.448,57,7.95
2009-02-25T19:24:00Z,6.67,244.7,3.604,59,8.05
2009-02-25T19:54:00Z,8.33,234.8,3.774,55,8.05
2009-02-25T20:24:00Z,6.25,240.5,3.883,54,8
2009-02-25T20:54:00Z,7.69,243.3,4.167,56,7.95
2009-02-25T21:24:00Z,5.26,243.3,4.04,53,7.9
2009-02-25T21:54:00Z,7.14,241.9,4.124,56,7.85
2009-02-25T22:24:00Z,7.14,244.7,3.96,57,7.8
2009-02-25T22:54:00Z,7.14,250.3,3.883,58,7.75
2009-02-25T23:24:00Z,7.14,244.7,3.604,59,7.7
2009-02-25T23:54:00Z,5.56,246.1,3.54,61,7.7
2009-02-26T00:24:00Z,3.03,253.1,3.478,59,7.7
2009-02-26T00:54:00Z,7.14,253.1,3.419,60,7.7
2009-02-26T01:24:00Z,7.14,247.5,3.279,55,7.7
2009-02-26T01:54:00Z,10.53,240.5,3.226,56,7.7
2009-02-26T02:24:00Z,7.69,250.3,3.252,59,7.65
2009-02-26T02:54:00Z,6.67,254.5,3.175,57,7.8
2009-02-26T03:24:00Z,2.78,250.3,3.226,58,7.8
2009-02-26T03:54:00Z,6.25,250.3,3.175,58,7.8
2009-02-26T04:24:00Z,2.56,237.7,3.101,59,7.8
2009-02-26T04:54:00Z,5.26,248.9,3.15,58,7.8
2009-02-26T05:24:00Z,2.94,236.3,3.15,61,7.8
2009-02-26T05:54:00Z,2.86,234.8,3.175,63,7.8
2009-02-26T06:24:00Z,2.63,236.3,3.279,68,7.8
2009-02-26T06:54:00Z,2.94,241.9,3.333,70,7.8
2009-02-26T07:24:00Z,6.25,253.1,3.478,70,7.8
2009-02-26T07:54:00Z,3.33,243.3,3.509,74,7.8
2009-02-26T08:24:00Z,3.45,247.5,3.509,72,7.75
2009-02-26T08:54:00Z,3.57,250.3,3.571,75,7.75
2009-02-26T09:24:00Z,3.7,248.9,3.54,79,7.7
2009-02-26T09:54:00Z,3.7,237.7,3.54,77,7.7
2009-02-26T10:24:00Z,3.57,243.3,3.604,80,7.75
2009-02-26T10:54:00Z,3.57,244.7,3.571,79,7.8
2009-02-26T11:24:00Z,3.85,230.6,3.509,86,7.8
2009-02-26T11:54:00Z,3.57,236.3,3.419,89,7.85
2009-02-26T12:24:00Z,3.57,234.8,3.478,99,7.9
2009-02-26T12:54:00Z,3.7,239.1,3.448,103,7.95
2009-02-26T13:24:00Z,4,236.3,3.39,104,7.95
2009-02-26T13:54:00Z,4.17,229.2,3.448,104,8
2009-02-26T14:24:00Z,4,232,3.419,105,8
2009-02-26T14:54:00Z,4,237.7,3.478,109,8
2009-02-26T15:24:00Z,4.17,241.9,3.478,109,7.95
2009-02-26T15:54:00Z,3.85,239.1,3.419,103,7.95
2009-02-26T16:24:00Z,3.7,244.7,3.333,96,7.95
2009-02-26T16:54:00Z,3.85,250.3,3.361,98,7.95
2009-02-26T17:24:00Z,3.7,244.7,3.419,101,7.95
2009-02-26T17:54:00Z,3.45,236.3,3.419,97,7.95
2009-02-26T18:24:00Z,4.17,248.9,3.478,99,7.95
2009-02-26T18:54:00Z,4,247.5,3.704,106,7.95
2009-02-26T19:24:00Z,3.85,241.9,3.704,109,7.95
2009-02-26T19:54:00Z,4.17,239.1,3.774,105,7.95
2009-02-26T20:24:00Z,4.35,243.3,3.81,106,7.95
2009-02-26T20:54:00Z,4.17,250.3,3.922,119,8
2009-02-26T21:24:00Z,4.35,247.5,3.96,115,8
2009-02-26T21:54:00Z,4.76,236.3,3.96,115,8
2009-02-26T22:24:00Z,4.35,237.7,4.04,114,8
2009-02-26T22:54:00Z,4.17,237.7,4.04,112,8.05
2009-02-26T23:24:00Z,4.55,243.3,4.04,111,8.05
2009-02-26T23:54:00Z,4.55,244.7,3.883,111,8.05
2009-02-27T00:24:00Z,4.17,237.7,3.883,110,8
2009-02-27T00:54:00Z,4.35,236.3,3.774,106,8
2009-02-27T01:24:00Z,4.35,239.1,3.846,104,7.95
2009-02-27T01:54:00Z,3.85,239.1,3.81,103,7.95
2009-02-27T02:24:00Z,6.67,250.3,3.738,96,7.9
2009-02-27T02:54:00Z,7.14,253.1,3.571,91,7.9
2009-02-27T03:24:00Z,7.69,254.5,3.54,86,7.9
2009-02-27T03:54:00Z,3.57,226.4,3.54,87,7.9
2009-02-27T04:24:00Z,7.69,254.5,3.571,91,7.9
2009-02-27T04:54:00Z,3.13,227.8,3.604,89,7.9
2009-02-27T05:24:00Z,8.33,248.9,3.67,94,7.9
2009-02-27T05:54:00Z,8.33,250.3,3.738,95,7.9
2009-02-27T06:24:00Z,3.7,237.7,3.571,93,7.95
2009-02-27T06:54:00Z,3.7,225,3.738,101,7.9
2009-02-27T07:24:00Z,4,227.8,3.883,109,7.9
2009-02-27T07:54:00Z,3.7,237.7,4.04,108,7.95
2009-02-27T08:24:00Z,4.55,233.4,4.04,100,8
2009-02-27T08:54:00Z,4,236.3,3.96,91,8
2009-02-27T09:24:00Z,6.25,246.1,4.04,88,8
2009-02-27T09:54:00Z,6.67,248.9,3.883,86,8
2009-02-27T10:24:00Z,7.69,246.1,3.96,91,8
2009-02-27T10:54:00Z,5.88,241.9,4.167,88,8
2009-02-27T11:24:00Z,5.56,247.5,4.04,92,8.05
2009-02-27T11:54:00Z,7.69,244.7,4,90,8.05
2009-02-27T12:24:00Z,3.45,236.3,3.738,86,8.05
2009-02-27T12:54:00Z,3.57,239.1,3.571,90,8.05
2009-02-27T13:24:00Z,3.7,240.5,3.604,90,8.05
2009-02-27T13:54:00Z,3.85,237.7,3.571,87,8.05
2009-02-27T14:24:00Z,3.7,229.2,3.604,89,8.1
2009-02-27T14:54:00Z,3.57,233.4,3.54,89,8.1
2009-02-27T15:24:00Z,7.69,255.9,3.67,88,8.1
2009-02-27T15:54:00Z,7.69,257.3,3.704,84,8.1
2009-02-27T16:24:00Z,11.76,237.7,3.509,78,8.1
2009-02-27T16:54:00Z,3.13,230.6,3.361,79,8.1
2009-02-27T17:24:00Z,8.33,247.5,3.448,81,8.1
2009-02-27T17:54:00Z,11.76,246.1,3.478,78,8.1
2009-02-27T18:24:00Z,3.45,230.6,3.604,82,8.1
2009-02-27T18:54:00Z,11.11,239.1,3.704,79,8.1
2009-02-27T19:24:00Z,5.88,226.4,3.922,81,8.1
2009-02-27T19:54:00Z,6.25,234.8,4.167,81,8.1
2009-02-27T20:24:00Z,9.09,251.7,4.211,80,8.1
2009-02-27T20:54:00Z,9.09,250.3,4.255,80,8.1
2009-02-27T21:24:00Z,9.09,253.1,4.598,83,8.1
2009-02-27T21:54:00Z,5.88,244.7,4.255,92,8.1
2009-02-27T22:24:00Z,5.88,240.5,4.396,98,8.1
2009-02-27T22:54:00Z,9.09,248.9,4.301,97,8.1
2009-02-27T23:24:00Z,8.33,254.5,4.255,100,8.1
2009-02-27T23:54:00Z,8.33,253.1,4.082,94,8.1
2009-02-28T00:24:00Z,6.25,250.3,4.04,98,8.05
2009-02-28T00:54:00Z,7.69,255.9,4.211,102,8.05
2009-02-28T01:24:00Z,7.69,257.3,4.124,97,8.05
2009-02-28T01:54:00Z,7.69,255.9,4.04,97,8.05
2009-02-28T02:24:00Z,7.69,255.9,4.04,98,8.05
2009-02-28T02:54:00Z,7.69,258.8,4,96,8.05
2009-02-28T03:24:00Z,7.69,255.9,4,91,8.05
2009-02-28T03:54:00Z,7.69,254.5,4.04,86,8.05
2009-02-28T04:24:00Z,7.14,254.5,3.846,84,8.05
2009-02-28T04:54:00Z,7.69,258.8,3.922,84,8.05
2009-02-28T05:24:00Z,8.33,257.3,3.883,82,8.05
2009-02-28T05:54:00Z,8.33,260.2,3.96,84,8.05
2009-02-28T06:24:00Z,8.33,258.8,4.04,91,8.05
2009-02-28T06:54:00Z,8.33,255.9,4.124,87,8.05
2009-02-28T07:24:00Z,8.33,253.1,3.846,82,8.05
2009-02-28T07:54:00Z,8.33,255.9,3.96,92,8.1
2009-02-28T08:24:00Z,7.69,251.7,4.211,100,8.05
2009-02-28T08:54:00Z,8.33,254.5,4.124,97,8.05
2009-02-28T09:24:00Z,8.33,253.1,4.167,100,8.05
2009-02-28T09:54:00Z,7.69,258.8,4.082,97,8.1
2009-02-28T10:24:00Z,7.69,257.3,4.124,99,8.15
2009-02-28T10:54:00Z,7.69,254.5,4.211,100,8.15
2009-02-28T11:24:00Z,7.69,253.1,4.301,98,8.1
2009-02-28T11:54:00Z,7.69,253.1,4.211,95,8.15
2009-02-28T12:24:00Z,7.69,253.1,4.124,95,8.15
2009-02-28T12:54:00Z,7.69,251.7,4.167,103,8.2
2009-02-28T13:24:00Z,6.25,257.3,3.883,97,8.2
2009-02-28T13:54:00Z,8.33,255.9,3.846,89,8.2
2009-02-28T14:24:00Z,8.33,250.3,3.883,90,8.2
2009-02-28T14:54:00Z,8.33,254.5,4.04,90,8.2
2009-02-28T15:24:00Z,7.69,253.1,4.124,85,8.2
2009-02-28T15:54:00Z,8.33,247.5,4,74,8.2
2009-02-28T16:24:00Z,7.14,237.7,4.04,68,8.25
2009-02-28T16:54:00Z,8.33,237.7,3.922,64,8.25
2009-02-28T17:24:00Z,13.33,226.4,3.96,62,8.2
2009-02-28T17:54:00Z,14.29,229.2,3.846,64,8.2
2009-02-28T18:24:00Z,7.69,233.4,3.54,63,8.15
2009-02-28T18:54:00Z,7.69,225,3.704,68,8.1
2009-02-28T19:24:00Z,13.33,234.8,3.54,67,8.1
2009-02-28T19:54:00Z,7.14,219.4,3.774,70,8.1
2009-02-28T20:24:00Z,7.14,222.2,3.774,72,8.1
2009-02-28T20:54:00Z,7.69,234.8,3.883,75,8.15
2009-02-28T21:24:00Z,7.69,240.5,3.81,78,8.1
2009-02-28T21:54:00Z,7.69,234.8,4,84,8.1
2009-02-28T22:24:00Z,14.29,243.3,3.922,81,8.1
2009-02-28T22:54:00Z,7.69,241.9,3.96,86,8.05
2009-02-28T23:24:00Z,7.14,248.9,3.922,84,8.05
2009-02-28T23:54:00Z,13.33,230.6,3.81,75,8.05
2009-03-01T00:24:00Z,14.29,232,3.571,68,8.05
2009-03-01T00:54:00Z,7.14,250.3,3.636,71,8.05
2009-03-01T01:24:00Z,11.11,236.3,3.478,78,8.05
2009-03-01T01:54:00Z,3.45,226.4,3.478,84,8.05
2009-03-01T02:24:00Z,3.45,232,3.361,74,8
2009-03-01T02:54:00Z,3.7,234.8,3.306,77,8
2009-03-01T03:24:00Z,3.7,244.7,3.448,82,8.05
2009-03-01T03:54:00Z,3.33,253.1,3.306,79,8.05
2009-03-01T04:24:00Z,3.57,248.9,3.419,81,8.05
2009-03-01T04:54:00Z,3.57,247.5,3.509,82,8.05
2009-03-01T05:24:00Z,3.85,243.3,3.636,85,8.05
2009-03-01T05:54:00Z,10,234.8,4.167,83,8.05
2009-03-01T06:24:00Z,8.33,243.3,4.301,78,8.05
2009-03-01T06:54:00Z,7.69,237.7,4.494,73,8
2009-03-01T07:24:00Z,7.14,233.4,4.396,64,7.85
2009-03-01T07:54:00Z,6.25,222.2,4.598,64,7.8
2009-03-01T08:24:00Z,14.29,225,4.494,66,7.85
2009-03-01T08:54:00Z,7.69,240.5,4.819,71,7.9
2009-03-01T09:24:00Z,7.14,236.3,4.598,75,7.95
2009-03-01T09:54:00Z,7.14,230.6,4.545,78,7.95
2009-03-01T10:24:00Z,7.69,239.1,4.706,78,8.05
2009-03-01T10:54:00Z,7.69,239.1,4.938,93,8.1
2009-03-01T11:24:00Z,9.09,243.3,4.762,86,8.1
